,energies_meV,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,    ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,        ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40
30.0,30.5,0.0005893808938089381,0.0,0.0005637556375563755,0.0005253177531775318,0.0005253177531775318,0.0005765682656826568,0.0006278187781877818,0.0004996924969249692,0.0006918819188191881,0.0004100041000410004,0.0008712587125871259,0.0005253177531775318,0.0007431324313243133,0.000730319803198032,0.0005253177531775318,0.0005253177531775318,0.0,0.0008200082000820008,0.00039719147191471913,0.0005253177531775318,0.0006918819188191881,0.00039719147191471913,0.0005509430094300943,0.0005637556375563755,0.000538130381303813,0.0006406314063140631,0.0004484419844198442,0.0,0.0005253177531775318,0.00032031570315703157,0.0005509430094300943,0.0004228167281672817,0.0004100041000410004,0.0005893808938089381,0.00039719147191471913,0.000486879868798688,0.0,0.000679069290692907,0.0004740672406724067,0.0003587535875358754,0.0004100041000410004
31.0,31.5,0.0005509430094300943,0.0,0.00043562935629356294,0.000538130381303813,0.000486879868798688,0.0005253177531775318,0.0006918819188191881,0.00032031570315703157,0.00034594095940959407,0.0005509430094300943,0.0004228167281672817,0.000486879868798688,0.000486879868798688,0.000538130381303813,0.0003843788437884379,0.0006278187781877818,0.0,0.000538130381303813,0.0003075030750307503,0.00037156621566215663,0.0005253177531775318,0.00034594095940959407,0.00039719147191471913,0.0003587535875358754,0.000486879868798688,0.0006278187781877818,0.0004740672406724067,0.0,0.0004100041000410004,0.0003331283312833128,0.0002690651906519065,0.00043562935629356294,0.0004228167281672817,0.00037156621566215663,0.00025625256252562525,0.0003075030750307503,0.0,0.0004228167281672817,0.00023062730627306272,0.00028187781877818776,0.0003075030750307503
32.0,32.5,0.00039719147191471913,0.0,0.0003331283312833128,0.00023062730627306272,0.00029469044690446906,0.0004228167281672817,0.0004228167281672817,0.0003075030750307503,0.0003075030750307503,0.00037156621566215663,0.0005509430094300943,0.0003075030750307503,0.00037156621566215663,0.0004996924969249692,0.0003075030750307503,0.0003843788437884379,0.0,0.0003331283312833128,0.00029469044690446906,0.00029469044690446906,0.000243439934399344,0.0003587535875358754,0.0003075030750307503,0.00034594095940959407,0.0005637556375563755,0.00037156621566215663,0.00037156621566215663,0.0,0.00034594095940959407,0.000243439934399344,0.00032031570315703157,0.00037156621566215663,0.000243439934399344,0.00037156621566215663,0.00037156621566215663,0.00028187781877818776,0.0,0.00029469044690446906,0.0003075030750307503,0.00025625256252562525,0.00032031570315703157
33.0,33.5,0.0003075030750307503,0.0,0.0002690651906519065,0.00015375153751537516,0.00032031570315703157,0.0003331283312833128,0.00029469044690446906,0.00021781467814678147,0.00046125461254612545,0.0002690651906519065,0.0004100041000410004,0.000243439934399344,0.00034594095940959407,0.0003843788437884379,0.0003587535875358754,0.00029469044690446906,0.0,0.0003075030750307503,0.00032031570315703157,0.0001793767937679377,0.0003843788437884379,0.00028187781877818776,0.00034594095940959407,0.00037156621566215663,0.0003331283312833128,0.00029469044690446906,0.00025625256252562525,0.0,0.00023062730627306272,0.0004484419844198442,0.0002050020500205002,0.00019218942189421894,0.00028187781877818776,0.0002690651906519065,0.0003587535875358754,0.00028187781877818776,0.0,0.00037156621566215663,0.00029469044690446906,0.0002050020500205002,0.0002690651906519065
34.0,34.5,0.00029469044690446906,0.0,0.00037156621566215663,0.00023062730627306272,0.0002690651906519065,0.00032031570315703157,0.00023062730627306272,0.00028187781877818776,0.0003075030750307503,0.0001793767937679377,0.00021781467814678147,0.00019218942189421894,0.0002690651906519065,0.0003587535875358754,0.000243439934399344,0.0003331283312833128,0.0,0.0003331283312833128,0.00015375153751537516,0.00023062730627306272,0.00028187781877818776,0.0002690651906519065,0.00025625256252562525,0.000243439934399344,0.0003331283312833128,0.0002690651906519065,0.00023062730627306272,0.0,0.0002690651906519065,0.00015375153751537516,0.0003075030750307503,0.00021781467814678147,0.0002050020500205002,0.00021781467814678147,0.00015375153751537516,0.00025625256252562525,0.0,0.00023062730627306272,0.00025625256252562525,0.000243439934399344,0.0001793767937679377
35.0,35.5,0.0001665641656416564,0.0,0.00029469044690446906,0.0002690651906519065,0.0001665641656416564,0.0002050020500205002,0.00025625256252562525,0.0001793767937679377,0.00023062730627306272,0.00028187781877818776,0.00025625256252562525,0.00015375153751537516,0.00015375153751537516,0.00032031570315703157,0.00014093890938909388,0.00025625256252562525,0.0,0.00021781467814678147,0.00012812628126281263,0.00029469044690446906,0.0003075030750307503,0.00032031570315703157,0.00015375153751537516,0.0001025010250102501,0.00029469044690446906,0.00023062730627306272,0.000243439934399344,0.0,0.00021781467814678147,0.00019218942189421894,0.00014093890938909388,0.0002690651906519065,0.0001665641656416564,0.00014093890938909388,0.00021781467814678147,0.0001665641656416564,0.0,0.00023062730627306272,0.00021781467814678147,0.00021781467814678147,0.0001665641656416564
36.0,36.5,0.00011531365313653136,0.0,0.00011531365313653136,0.0002050020500205002,0.00019218942189421894,0.00021781467814678147,0.0001665641656416564,0.0001665641656416564,0.00021781467814678147,0.0002690651906519065,0.0003331283312833128,0.00011531365313653136,0.00021781467814678147,0.000243439934399344,0.00019218942189421894,0.0001793767937679377,0.0,0.0003075030750307503,0.00012812628126281263,0.00019218942189421894,0.0002050020500205002,0.0001665641656416564,0.0001793767937679377,0.00012812628126281263,0.00023062730627306272,0.00028187781877818776,0.00023062730627306272,0.0,0.00023062730627306272,0.0002050020500205002,0.00014093890938909388,0.00023062730627306272,0.000243439934399344,0.0001025010250102501,0.00019218942189421894,0.00014093890938909388,0.0,0.00014093890938909388,0.0002050020500205002,0.00019218942189421894,0.0001793767937679377
37.0,37.5,0.00019218942189421894,0.0,0.0001793767937679377,0.0001665641656416564,0.0002050020500205002,0.00015375153751537516,0.000243439934399344,0.00014093890938909388,0.00021781467814678147,0.00021781467814678147,0.00023062730627306272,0.00011531365313653136,0.0001793767937679377,0.00021781467814678147,0.00015375153751537516,0.00015375153751537516,0.0,0.0002690651906519065,0.00011531365313653136,0.00019218942189421894,0.00014093890938909388,7.687576875768758e-05,0.00019218942189421894,0.00011531365313653136,0.00011531365313653136,0.0002690651906519065,0.00015375153751537516,0.0,0.00015375153751537516,0.00011531365313653136,0.0001025010250102501,0.00019218942189421894,0.00015375153751537516,0.0001665641656416564,0.00015375153751537516,0.00014093890938909388,0.0,0.00014093890938909388,5.125051250512505e-05,0.00011531365313653136,0.00011531365313653136
38.0,38.5,8.968839688396884e-05,0.0,0.0001793767937679377,0.00025625256252562525,0.0001025010250102501,0.00015375153751537516,0.0002050020500205002,0.00011531365313653136,0.0002050020500205002,0.0001665641656416564,0.00019218942189421894,8.968839688396884e-05,0.00019218942189421894,0.0001665641656416564,0.0001793767937679377,0.00015375153751537516,0.0,0.00019218942189421894,0.00014093890938909388,0.0001025010250102501,0.0001665641656416564,0.0001793767937679377,0.0001665641656416564,0.00014093890938909388,0.0002050020500205002,0.00019218942189421894,0.00011531365313653136,0.0,0.0001793767937679377,0.00012812628126281263,0.0001665641656416564,0.0002050020500205002,0.00015375153751537516,0.00011531365313653136,0.00012812628126281263,0.00012812628126281263,0.0,0.00011531365313653136,7.687576875768758e-05,0.00015375153751537516,0.00011531365313653136
39.0,39.5,0.00011531365313653136,0.0,0.00012812628126281263,0.0001665641656416564,0.0001793767937679377,0.00019218942189421894,0.00019218942189421894,0.00014093890938909388,0.0001793767937679377,0.00014093890938909388,0.00014093890938909388,0.0001665641656416564,0.00015375153751537516,0.00023062730627306272,0.00014093890938909388,0.0001793767937679377,0.0,0.00025625256252562525,0.00014093890938909388,0.0001793767937679377,0.00012812628126281263,0.0001025010250102501,7.687576875768758e-05,0.00012812628126281263,0.00015375153751537516,0.00015375153751537516,0.0001665641656416564,0.0,0.00023062730627306272,0.0001025010250102501,0.00019218942189421894,0.00014093890938909388,0.00015375153751537516,0.0001793767937679377,8.968839688396884e-05,0.00014093890938909388,0.0,0.00011531365313653136,0.00011531365313653136,0.00015375153751537516,7.687576875768758e-05
40.0,40.5,0.00014093890938909388,0.0,0.00019218942189421894,0.00014093890938909388,0.0001025010250102501,0.00021781467814678147,0.00012812628126281263,7.687576875768758e-05,0.00019218942189421894,0.0001025010250102501,0.00019218942189421894,0.00011531365313653136,0.0001665641656416564,0.00015375153751537516,0.00015375153751537516,0.0001793767937679377,0.0,0.00014093890938909388,0.00011531365313653136,0.00011531365313653136,0.00012812628126281263,0.00011531365313653136,5.125051250512505e-05,8.968839688396884e-05,5.125051250512505e-05,0.0001665641656416564,0.00019218942189421894,0.0,0.00015375153751537516,0.00012812628126281263,0.00014093890938909388,0.00015375153751537516,0.0001665641656416564,0.0001665641656416564,0.0001025010250102501,0.00011531365313653136,0.0,0.0001025010250102501,0.00012812628126281263,0.00014093890938909388,0.00012812628126281263
41.0,41.5,8.968839688396884e-05,0.0,0.00014093890938909388,0.00015375153751537516,2.5625256252562524e-05,0.00012812628126281263,0.00014093890938909388,8.968839688396884e-05,0.0001665641656416564,8.968839688396884e-05,8.968839688396884e-05,8.968839688396884e-05,8.968839688396884e-05,0.0001665641656416564,7.687576875768758e-05,0.0001665641656416564,0.0,0.00012812628126281263,8.968839688396884e-05,0.00012812628126281263,0.0001025010250102501,0.00012812628126281263,0.00011531365313653136,0.00012812628126281263,0.00011531365313653136,0.0001793767937679377,0.00014093890938909388,0.0,6.406314063140631e-05,8.968839688396884e-05,0.0001025010250102501,0.00012812628126281263,0.00012812628126281263,5.125051250512505e-05,8.968839688396884e-05,0.0001025010250102501,0.0,7.687576875768758e-05,0.00011531365313653136,2.5625256252562524e-05,5.125051250512505e-05
42.0,42.5,7.687576875768758e-05,0.0,0.00011531365313653136,8.968839688396884e-05,0.00012812628126281263,6.406314063140631e-05,0.00014093890938909388,0.00014093890938909388,0.00015375153751537516,6.406314063140631e-05,0.00015375153751537516,3.843788437884379e-05,8.968839688396884e-05,0.00019218942189421894,5.125051250512505e-05,0.00012812628126281263,0.0,8.968839688396884e-05,0.00011531365313653136,0.0001025010250102501,5.125051250512505e-05,0.00012812628126281263,0.00011531365313653136,0.00011531365313653136,0.00015375153751537516,0.00014093890938909388,8.968839688396884e-05,0.0,8.968839688396884e-05,6.406314063140631e-05,7.687576875768758e-05,0.00021781467814678147,6.406314063140631e-05,0.0001025010250102501,0.00011531365313653136,6.406314063140631e-05,0.0,0.00015375153751537516,0.00014093890938909388,8.968839688396884e-05,0.0001025010250102501
43.0,43.5,0.0001793767937679377,0.0,5.125051250512505e-05,0.0001025010250102501,0.00014093890938909388,6.406314063140631e-05,0.0001025010250102501,6.406314063140631e-05,0.00012812628126281263,0.00011531365313653136,0.0002050020500205002,2.5625256252562524e-05,3.843788437884379e-05,7.687576875768758e-05,5.125051250512505e-05,6.406314063140631e-05,0.0,0.00011531365313653136,5.125051250512505e-05,3.843788437884379e-05,6.406314063140631e-05,8.968839688396884e-05,5.125051250512505e-05,8.968839688396884e-05,3.843788437884379e-05,7.687576875768758e-05,5.125051250512505e-05,0.0,0.00011531365313653136,7.687576875768758e-05,0.00015375153751537516,8.968839688396884e-05,8.968839688396884e-05,7.687576875768758e-05,6.406314063140631e-05,3.843788437884379e-05,0.0,0.0001025010250102501,8.968839688396884e-05,3.843788437884379e-05,5.125051250512505e-05
44.0,44.5,0.0001025010250102501,0.0,0.00011531365313653136,0.00014093890938909388,8.968839688396884e-05,0.0001793767937679377,0.00012812628126281263,6.406314063140631e-05,8.968839688396884e-05,0.00014093890938909388,0.0001025010250102501,0.0001025010250102501,0.00012812628126281263,0.0001665641656416564,2.5625256252562524e-05,8.968839688396884e-05,0.0,0.00012812628126281263,2.5625256252562524e-05,7.687576875768758e-05,7.687576875768758e-05,6.406314063140631e-05,0.00011531365313653136,8.968839688396884e-05,6.406314063140631e-05,7.687576875768758e-05,3.843788437884379e-05,0.0,0.00012812628126281263,0.0001025010250102501,5.125051250512505e-05,0.00014093890938909388,0.00012812628126281263,6.406314063140631e-05,0.00011531365313653136,6.406314063140631e-05,0.0,0.00019218942189421894,0.0001025010250102501,6.406314063140631e-05,5.125051250512505e-05
45.0,45.5,7.687576875768758e-05,0.0,0.00011531365313653136,0.00011531365313653136,5.125051250512505e-05,6.406314063140631e-05,6.406314063140631e-05,7.687576875768758e-05,0.00015375153751537516,0.00011531365313653136,6.406314063140631e-05,0.00011531365313653136,0.0001025010250102501,0.00015375153751537516,7.687576875768758e-05,0.00014093890938909388,0.0,8.968839688396884e-05,8.968839688396884e-05,5.125051250512505e-05,0.00012812628126281263,3.843788437884379e-05,8.968839688396884e-05,8.968839688396884e-05,0.00011531365313653136,7.687576875768758e-05,6.406314063140631e-05,0.0,5.125051250512505e-05,7.687576875768758e-05,5.125051250512505e-05,7.687576875768758e-05,6.406314063140631e-05,0.0001025010250102501,3.843788437884379e-05,7.687576875768758e-05,0.0,8.968839688396884e-05,3.843788437884379e-05,0.00014093890938909388,5.125051250512505e-05
46.0,46.5,0.0001025010250102501,0.0,7.687576875768758e-05,5.125051250512505e-05,0.00011531365313653136,5.125051250512505e-05,5.125051250512505e-05,8.968839688396884e-05,0.0001025010250102501,8.968839688396884e-05,8.968839688396884e-05,5.125051250512505e-05,8.968839688396884e-05,7.687576875768758e-05,2.5625256252562524e-05,0.00011531365313653136,0.0,0.0001025010250102501,0.0001025010250102501,3.843788437884379e-05,5.125051250512505e-05,7.687576875768758e-05,3.843788437884379e-05,0.0001025010250102501,7.687576875768758e-05,8.968839688396884e-05,0.00011531365313653136,0.0,0.0001025010250102501,0.00011531365313653136,5.125051250512505e-05,0.0001025010250102501,7.687576875768758e-05,0.0001025010250102501,3.843788437884379e-05,0.00011531365313653136,0.0,0.0001665641656416564,5.125051250512505e-05,8.968839688396884e-05,6.406314063140631e-05
47.0,47.5,5.125051250512505e-05,0.0,0.0001025010250102501,3.843788437884379e-05,5.125051250512505e-05,8.968839688396884e-05,6.406314063140631e-05,6.406314063140631e-05,2.5625256252562524e-05,0.0001025010250102501,8.968839688396884e-05,6.406314063140631e-05,8.968839688396884e-05,0.00014093890938909388,8.968839688396884e-05,0.00011531365313653136,0.0,6.406314063140631e-05,5.125051250512505e-05,6.406314063140631e-05,0.0001025010250102501,8.968839688396884e-05,3.843788437884379e-05,0.00012812628126281263,5.125051250512505e-05,5.125051250512505e-05,0.0001025010250102501,0.0,0.00011531365313653136,7.687576875768758e-05,6.406314063140631e-05,0.0001025010250102501,6.406314063140631e-05,6.406314063140631e-05,2.5625256252562524e-05,0.00014093890938909388,0.0,8.968839688396884e-05,2.5625256252562524e-05,6.406314063140631e-05,5.125051250512505e-05
48.0,48.5,6.406314063140631e-05,0.0,5.125051250512505e-05,5.125051250512505e-05,6.406314063140631e-05,6.406314063140631e-05,3.843788437884379e-05,7.687576875768758e-05,6.406314063140631e-05,6.406314063140631e-05,5.125051250512505e-05,2.5625256252562524e-05,8.968839688396884e-05,7.687576875768758e-05,6.406314063140631e-05,2.5625256252562524e-05,0.0,8.968839688396884e-05,5.125051250512505e-05,7.687576875768758e-05,3.843788437884379e-05,5.125051250512505e-05,2.5625256252562524e-05,6.406314063140631e-05,6.406314063140631e-05,6.406314063140631e-05,0.0001025010250102501,0.0,7.687576875768758e-05,2.5625256252562524e-05,6.406314063140631e-05,3.843788437884379e-05,2.5625256252562524e-05,0.00011531365313653136,0.0001025010250102501,7.687576875768758e-05,0.0,7.687576875768758e-05,7.687576875768758e-05,8.968839688396884e-05,8.968839688396884e-05
49.0,49.5,8.968839688396884e-05,0.0,3.843788437884379e-05,5.125051250512505e-05,7.687576875768758e-05,6.406314063140631e-05,7.687576875768758e-05,0.0001025010250102501,5.125051250512505e-05,8.968839688396884e-05,6.406314063140631e-05,6.406314063140631e-05,0.00011531365313653136,5.125051250512505e-05,0.0001025010250102501,3.843788437884379e-05,0.0,7.687576875768758e-05,5.125051250512505e-05,7.687576875768758e-05,6.406314063140631e-05,3.843788437884379e-05,6.406314063140631e-05,3.843788437884379e-05,8.968839688396884e-05,5.125051250512505e-05,6.406314063140631e-05,0.0,8.968839688396884e-05,3.843788437884379e-05,5.125051250512505e-05,6.406314063140631e-05,6.406314063140631e-05,8.968839688396884e-05,2.5625256252562524e-05,3.843788437884379e-05,0.0,7.687576875768758e-05,6.406314063140631e-05,7.687576875768758e-05,6.406314063140631e-05
50.0,50.5,7.687576875768758e-05,0.0,6.406314063140631e-05,3.843788437884379e-05,5.125051250512505e-05,6.406314063140631e-05,7.687576875768758e-05,7.687576875768758e-05,2.5625256252562524e-05,5.125051250512505e-05,0.00014093890938909388,7.687576875768758e-05,0.00011531365313653136,3.843788437884379e-05,2.5625256252562524e-05,8.968839688396884e-05,0.0,2.5625256252562524e-05,0.0001025010250102501,2.5625256252562524e-05,3.843788437884379e-05,2.5625256252562524e-05,0.0001025010250102501,6.406314063140631e-05,6.406314063140631e-05,0.00011531365313653136,0.00012812628126281263,0.0,3.843788437884379e-05,6.406314063140631e-05,6.406314063140631e-05,6.406314063140631e-05,8.968839688396884e-05,8.968839688396884e-05,2.5625256252562524e-05,5.125051250512505e-05,0.0,0.00011531365313653136,5.125051250512505e-05,6.406314063140631e-05,5.125051250512505e-05
51.0,51.5,5.125051250512505e-05,0.0,5.125051250512505e-05,5.125051250512505e-05,3.843788437884379e-05,5.125051250512505e-05,5.125051250512505e-05,3.843788437884379e-05,0.00011531365313653136,0.00011531365313653136,7.687576875768758e-05,6.406314063140631e-05,5.125051250512505e-05,7.687576875768758e-05,2.5625256252562524e-05,0.00012812628126281263,0.0,5.125051250512505e-05,0.0001025010250102501,0.0,6.406314063140631e-05,2.5625256252562524e-05,8.968839688396884e-05,0.00011531365313653136,0.0001025010250102501,6.406314063140631e-05,8.968839688396884e-05,0.0,8.968839688396884e-05,3.843788437884379e-05,5.125051250512505e-05,6.406314063140631e-05,8.968839688396884e-05,8.968839688396884e-05,7.687576875768758e-05,7.687576875768758e-05,0.0,0.0001025010250102501,6.406314063140631e-05,1.2812628126281262e-05,5.125051250512505e-05
52.0,52.5,7.687576875768758e-05,0.0,5.125051250512505e-05,7.687576875768758e-05,0.0001025010250102501,7.687576875768758e-05,8.968839688396884e-05,5.125051250512505e-05,6.406314063140631e-05,0.0,7.687576875768758e-05,1.2812628126281262e-05,5.125051250512505e-05,0.0001025010250102501,7.687576875768758e-05,3.843788437884379e-05,0.0,0.00014093890938909388,3.843788437884379e-05,3.843788437884379e-05,6.406314063140631e-05,5.125051250512505e-05,8.968839688396884e-05,3.843788437884379e-05,8.968839688396884e-05,6.406314063140631e-05,5.125051250512505e-05,0.0,0.0,3.843788437884379e-05,2.5625256252562524e-05,0.0001025010250102501,3.843788437884379e-05,2.5625256252562524e-05,5.125051250512505e-05,0.0001025010250102501,0.0,5.125051250512505e-05,8.968839688396884e-05,6.406314063140631e-05,0.0001025010250102501
53.0,53.5,8.968839688396884e-05,0.0,0.00012812628126281263,5.125051250512505e-05,0.00011531365313653136,6.406314063140631e-05,6.406314063140631e-05,6.406314063140631e-05,2.5625256252562524e-05,3.843788437884379e-05,6.406314063140631e-05,8.968839688396884e-05,6.406314063140631e-05,5.125051250512505e-05,2.5625256252562524e-05,0.0,0.0,7.687576875768758e-05,6.406314063140631e-05,3.843788437884379e-05,2.5625256252562524e-05,0.0,3.843788437884379e-05,3.843788437884379e-05,7.687576875768758e-05,3.843788437884379e-05,2.5625256252562524e-05,0.0,6.406314063140631e-05,6.406314063140631e-05,6.406314063140631e-05,6.406314063140631e-05,6.406314063140631e-05,5.125051250512505e-05,7.687576875768758e-05,0.0,0.0,5.125051250512505e-05,6.406314063140631e-05,3.843788437884379e-05,2.5625256252562524e-05
54.0,54.5,8.968839688396884e-05,0.0,5.125051250512505e-05,2.5625256252562524e-05,6.406314063140631e-05,6.406314063140631e-05,7.687576875768758e-05,0.0001025010250102501,8.968839688396884e-05,1.2812628126281262e-05,3.843788437884379e-05,3.843788437884379e-05,3.843788437884379e-05,3.843788437884379e-05,2.5625256252562524e-05,5.125051250512505e-05,0.0,6.406314063140631e-05,8.968839688396884e-05,3.843788437884379e-05,2.5625256252562524e-05,5.125051250512505e-05,3.843788437884379e-05,3.843788437884379e-05,7.687576875768758e-05,5.125051250512505e-05,5.125051250512505e-05,0.0,7.687576875768758e-05,3.843788437884379e-05,5.125051250512505e-05,3.843788437884379e-05,7.687576875768758e-05,6.406314063140631e-05,2.5625256252562524e-05,1.2812628126281262e-05,0.0,2.5625256252562524e-05,0.0001025010250102501,5.125051250512505e-05,2.5625256252562524e-05
55.0,55.5,6.406314063140631e-05,0.0,1.2812628126281262e-05,2.5625256252562524e-05,6.406314063140631e-05,2.5625256252562524e-05,0.00011531365313653136,6.406314063140631e-05,5.125051250512505e-05,5.125051250512505e-05,2.5625256252562524e-05,3.843788437884379e-05,2.5625256252562524e-05,1.2812628126281262e-05,7.687576875768758e-05,5.125051250512505e-05,0.0,6.406314063140631e-05,5.125051250512505e-05,3.843788437884379e-05,5.125051250512505e-05,0.00012812628126281263,7.687576875768758e-05,6.406314063140631e-05,8.968839688396884e-05,6.406314063140631e-05,7.687576875768758e-05,0.0,6.406314063140631e-05,6.406314063140631e-05,7.687576875768758e-05,5.125051250512505e-05,2.5625256252562524e-05,5.125051250512505e-05,1.2812628126281262e-05,6.406314063140631e-05,0.0,3.843788437884379e-05,7.687576875768758e-05,2.5625256252562524e-05,0.00011531365313653136
56.0,56.5,6.406314063140631e-05,0.0,7.687576875768758e-05,3.843788437884379e-05,7.687576875768758e-05,6.406314063140631e-05,3.843788437884379e-05,8.968839688396884e-05,1.2812628126281262e-05,3.843788437884379e-05,6.406314063140631e-05,8.968839688396884e-05,2.5625256252562524e-05,0.0001025010250102501,5.125051250512505e-05,6.406314063140631e-05,0.0,1.2812628126281262e-05,2.5625256252562524e-05,2.5625256252562524e-05,3.843788437884379e-05,0.0001025010250102501,5.125051250512505e-05,3.843788437884379e-05,8.968839688396884e-05,0.0,6.406314063140631e-05,0.0,2.5625256252562524e-05,7.687576875768758e-05,2.5625256252562524e-05,6.406314063140631e-05,1.2812628126281262e-05,5.125051250512505e-05,1.2812628126281262e-05,3.843788437884379e-05,0.0,7.687576875768758e-05,0.0,5.125051250512505e-05,0.0001025010250102501
57.0,57.5,7.687576875768758e-05,0.0,0.00011531365313653136,2.5625256252562524e-05,0.00014093890938909388,0.00011531365313653136,1.2812628126281262e-05,2.5625256252562524e-05,8.968839688396884e-05,6.406314063140631e-05,3.843788437884379e-05,5.125051250512505e-05,5.125051250512505e-05,3.843788437884379e-05,7.687576875768758e-05,3.843788437884379e-05,0.0,2.5625256252562524e-05,5.125051250512505e-05,0.0001025010250102501,2.5625256252562524e-05,5.125051250512505e-05,0.0001025010250102501,6.406314063140631e-05,3.843788437884379e-05,6.406314063140631e-05,5.125051250512505e-05,0.0,5.125051250512505e-05,3.843788437884379e-05,0.0001025010250102501,5.125051250512505e-05,5.125051250512505e-05,5.125051250512505e-05,5.125051250512505e-05,7.687576875768758e-05,0.0,0.0001025010250102501,5.125051250512505e-05,2.5625256252562524e-05,5.125051250512505e-05
58.0,58.5,3.843788437884379e-05,0.0,7.687576875768758e-05,6.406314063140631e-05,3.843788437884379e-05,5.125051250512505e-05,5.125051250512505e-05,6.406314063140631e-05,5.125051250512505e-05,6.406314063140631e-05,0.00011531365313653136,1.2812628126281262e-05,8.968839688396884e-05,6.406314063140631e-05,5.125051250512505e-05,7.687576875768758e-05,0.0,2.5625256252562524e-05,5.125051250512505e-05,0.0,5.125051250512505e-05,5.125051250512505e-05,5.125051250512505e-05,1.2812628126281262e-05,7.687576875768758e-05,1.2812628126281262e-05,8.968839688396884e-05,0.0,2.5625256252562524e-05,3.843788437884379e-05,5.125051250512505e-05,6.406314063140631e-05,5.125051250512505e-05,7.687576875768758e-05,1.2812628126281262e-05,5.125051250512505e-05,0.0,5.125051250512505e-05,8.968839688396884e-05,5.125051250512505e-05,3.843788437884379e-05
59.0,59.5,1.2812628126281262e-05,0.0,6.406314063140631e-05,1.2812628126281262e-05,5.125051250512505e-05,1.2812628126281262e-05,6.406314063140631e-05,0.00011531365313653136,6.406314063140631e-05,5.125051250512505e-05,2.5625256252562524e-05,3.843788437884379e-05,3.843788437884379e-05,6.406314063140631e-05,3.843788437884379e-05,7.687576875768758e-05,0.0,0.00011531365313653136,2.5625256252562524e-05,2.5625256252562524e-05,5.125051250512505e-05,7.687576875768758e-05,1.2812628126281262e-05,5.125051250512505e-05,0.0,1.2812628126281262e-05,5.125051250512505e-05,0.0,2.5625256252562524e-05,2.5625256252562524e-05,1.2812628126281262e-05,6.406314063140631e-05,6.406314063140631e-05,3.843788437884379e-05,8.968839688396884e-05,5.125051250512505e-05,0.0,6.406314063140631e-05,5.125051250512505e-05,5.125051250512505e-05,2.5625256252562524e-05
