mass_eV,chi,q_disc,probability
0.1304,1.1721e-11,32.991356615758214,0.03496503496503497
0.1304,1.4874e-11,32.991356615758214,0.16183816183816183
0.1304,1.8874e-11,32.991356615758214,0.5984015984015985
0.1304,2.395e-11,32.991356615758214,0.939060939060939
0.1304,3.0392e-11,32.991356615758214,1.0
0.1304,3.8566e-11,32.991356615758214,1.0
0.1304,4.8939e-11,32.991356615758214,1.0
0.1304,6.2102e-11,32.991356615758214,1.0
0.1304,7.8805e-11,32.991356615758214,1.0
0.1304,1e-10,32.991356615758214,1.0
0.1326,1e-13,30.060809102874497,0.0
0.1326,1.27e-13,30.060809102874497,0.0
0.1326,1.61e-13,30.060809102874497,0.0
0.1326,2.04e-13,30.060809102874497,0.0
0.1326,2.59e-13,30.060809102874497,0.0
0.1326,3.29e-13,30.060809102874497,0.0
0.1326,4.17e-13,30.060809102874497,0.0
0.1326,5.3e-13,30.060809102874497,0.0
0.1326,6.72e-13,30.060809102874497,0.0
0.1326,8.53e-13,30.060809102874497,0.0
0.1326,1.083e-12,30.060809102874497,0.0
0.1326,1.374e-12,30.060809102874497,0.0
0.1326,1.743e-12,30.060809102874497,0.0
0.1326,2.212e-12,30.060809102874497,0.0
0.1326,2.807e-12,30.060809102874497,0.0
0.1326,3.562e-12,30.060809102874497,0.0
0.1326,4.52e-12,30.060809102874497,0.0
0.1326,5.736e-12,30.060809102874497,0.0
0.1326,7.279e-12,30.060809102874497,0.014985014985014986
0.1326,9.237e-12,30.060809102874497,0.03196803196803197
0.1326,1.1721e-11,30.060809102874497,0.13786213786213786
0.1326,1.4874e-11,30.060809102874497,0.4975024975024975
0.1326,1.8874e-11,30.060809102874497,0.929070929070929
0.1326,2.395e-11,30.060809102874497,1.0
0.1326,3.0392e-11,30.060809102874497,1.0
0.1326,3.8566e-11,30.060809102874497,1.0
0.1326,4.8939e-11,30.060809102874497,1.0
0.1326,6.2102e-11,30.060809102874497,1.0
0.1326,7.8805e-11,30.060809102874497,1.0
0.1326,1e-10,30.060809102874497,1.0
0.1336,1e-13,26.89540129771688,0.0
0.1336,1.27e-13,26.89540129771688,0.0
0.1336,1.61e-13,26.89540129771688,0.0
0.1336,2.04e-13,26.89540129771688,0.0
0.1336,2.59e-13,26.89540129771688,0.0
0.1336,3.29e-13,26.89540129771688,0.0
0.1336,4.17e-13,26.89540129771688,0.0
0.1336,5.3e-13,26.89540129771688,0.0
0.1336,6.72e-13,26.89540129771688,0.0
0.1336,8.53e-13,26.89540129771688,0.0
0.1336,1.083e-12,26.89540129771688,0.0
0.1336,1.374e-12,26.89540129771688,0.0
0.1336,1.743e-12,26.89540129771688,0.0
0.1336,2.212e-12,26.89540129771688,0.0
0.1336,2.807e-12,26.89540129771688,0.0
0.1336,3.562e-12,26.89540129771688,0.0
0.1336,4.52e-12,26.89540129771688,0.0
0.1336,5.736e-12,26.89540129771688,0.0
0.1336,7.279e-12,26.89540129771688,0.027972027972027972
0.1336,9.237e-12,26.89540129771688,0.059940059940059943
0.1336,1.1721e-11,26.89540129771688,0.1968031968031968
0.1336,1.4874e-11,26.89540129771688,0.6043956043956044
0.1336,1.8874e-11,26.89540129771688,0.949050949050949
0.1336,2.395e-11,26.89540129771688,1.0
0.1336,3.0392e-11,26.89540129771688,1.0
0.1336,3.8566e-11,26.89540129771688,1.0
0.1336,4.8939e-11,26.89540129771688,1.0
0.1336,6.2102e-11,26.89540129771688,1.0
0.1336,7.8805e-11,26.89540129771688,1.0
0.1336,1e-10,26.89540129771688,1.0
0.1376,1e-13,27.491852619743952,0.0
0.1376,1.27e-13,27.491852619743952,0.0
0.1376,1.61e-13,27.491852619743952,0.0
0.1376,2.04e-13,27.491852619743952,0.0
0.1376,2.59e-13,27.491852619743952,0.0
0.1376,3.29e-13,27.491852619743952,0.0
0.1376,4.17e-13,27.491852619743952,0.0
0.1376,5.3e-13,27.491852619743952,0.0
0.1376,6.72e-13,27.491852619743952,0.0
0.1376,8.53e-13,27.491852619743952,0.0
0.1376,1.083e-12,27.491852619743952,0.0
0.1376,1.374e-12,27.491852619743952,0.0
0.1376,1.743e-12,27.491852619743952,0.0
0.1376,2.212e-12,27.491852619743952,0.0
0.1376,2.807e-12,27.491852619743952,0.0
0.1376,3.562e-12,27.491852619743952,0.0
0.1376,4.52e-12,27.491852619743952,0.0
0.1376,5.736e-12,27.491852619743952,0.0
0.1376,7.279e-12,27.491852619743952,0.022977022977022976
0.1376,9.237e-12,27.491852619743952,0.03396603396603397
0.1376,1.1721e-11,27.491852619743952,0.12787212787212787
0.1376,1.4874e-11,27.491852619743952,0.4835164835164835
0.1376,1.8874e-11,27.491852619743952,0.9140859140859141
0.1376,2.395e-11,27.491852619743952,1.0
0.1376,3.0392e-11,27.491852619743952,1.0
0.1376,3.8566e-11,27.491852619743952,1.0
0.1376,4.8939e-11,27.491852619743952,1.0
0.1376,6.2102e-11,27.491852619743952,1.0
0.1376,7.8805e-11,27.491852619743952,1.0
0.1376,1e-10,27.491852619743952,1.0
0.1428,1e-13,29.763848652558885,0.0
0.1428,1.27e-13,29.763848652558885,0.0
0.1428,1.61e-13,29.763848652558885,0.0
0.1428,2.04e-13,29.763848652558885,0.0
0.1428,2.59e-13,29.763848652558885,0.0
0.1428,3.29e-13,29.763848652558885,0.0
0.1428,4.17e-13,29.763848652558885,0.0
0.1428,5.3e-13,29.763848652558885,0.0
0.1428,6.72e-13,29.763848652558885,0.0
0.1428,8.53e-13,29.763848652558885,0.0
0.1428,1.083e-12,29.763848652558885,0.0
0.1428,1.374e-12,29.763848652558885,0.0
0.1428,1.743e-12,29.763848652558885,0.0
0.1428,2.212e-12,29.763848652558885,0.0
0.1428,2.807e-12,29.763848652558885,0.0
0.1428,3.562e-12,29.763848652558885,0.0
0.1428,4.52e-12,29.763848652558885,0.0
0.1428,5.736e-12,29.763848652558885,0.0
0.1428,7.279e-12,29.763848652558885,0.011988011988011988
0.1428,9.237e-12,29.763848652558885,0.04795204795204795
0.1428,1.1721e-11,29.763848652558885,0.12087912087912088
0.1428,1.4874e-11,29.763848652558885,0.4035964035964036
0.1428,1.8874e-11,29.763848652558885,0.9070929070929071
0.1428,2.395e-11,29.763848652558885,1.0
0.1428,3.0392e-11,29.763848652558885,1.0
0.1428,3.8566e-11,29.763848652558885,1.0
0.1428,4.8939e-11,29.763848652558885,1.0
0.1428,6.2102e-11,29.763848652558885,1.0
0.1428,7.8805e-11,29.763848652558885,1.0
0.1428,1e-10,29.763848652558885,1.0
0.1438,1e-13,27.27996949173214,0.0
0.1438,1.27e-13,27.27996949173214,0.0
0.1438,1.61e-13,27.27996949173214,0.0
0.1438,2.04e-13,27.27996949173214,0.0
0.1438,2.59e-13,27.27996949173214,0.0
0.1438,3.29e-13,27.27996949173214,0.0
0.1438,4.17e-13,27.27996949173214,0.0
0.1438,5.3e-13,27.27996949173214,0.0
0.1438,6.72e-13,27.27996949173214,0.0
0.1438,8.53e-13,27.27996949173214,0.0
0.1438,1.083e-12,27.27996949173214,0.0
0.1438,1.374e-12,27.27996949173214,0.0
0.1438,1.743e-12,27.27996949173214,0.0
0.1438,2.212e-12,27.27996949173214,0.0
0.1438,2.807e-12,27.27996949173214,0.0
0.1438,3.562e-12,27.27996949173214,0.0
0.1438,4.52e-12,27.27996949173214,0.0
0.1438,5.736e-12,27.27996949173214,0.0
0.1438,7.279e-12,27.27996949173214,0.015984015984015984
0.1438,9.237e-12,27.27996949173214,0.05094905094905095
0.1438,1.1721e-11,27.27996949173214,0.14285714285714285
0.1438,1.4874e-11,27.27996949173214,0.5274725274725275
0.1438,1.8874e-11,27.27996949173214,0.919080919080919
0.1438,2.395e-11,27.27996949173214,1.0
0.1438,3.0392e-11,27.27996949173214,1.0
0.1438,3.8566e-11,27.27996949173214,1.0
0.1438,4.8939e-11,27.27996949173214,1.0
0.1438,6.2102e-11,27.27996949173214,1.0
0.1438,7.8805e-11,27.27996949173214,1.0
0.1438,1e-10,27.27996949173214,1.0
0.1481,1e-13,26.584737593583263,0.0
0.1481,1.27e-13,26.584737593583263,0.0
0.1481,1.61e-13,26.584737593583263,0.0
0.1481,2.04e-13,26.584737593583263,0.0
0.1481,2.59e-13,26.584737593583263,0.0
0.1481,3.29e-13,26.584737593583263,0.0
0.1481,4.17e-13,26.584737593583263,0.0
0.1481,5.3e-13,26.584737593583263,0.0
0.1481,6.72e-13,26.584737593583263,0.0
0.1481,8.53e-13,26.584737593583263,0.0
0.1481,1.083e-12,26.584737593583263,0.0
0.1481,1.374e-12,26.584737593583263,0.0
0.1481,1.743e-12,26.584737593583263,0.0
0.1481,2.212e-12,26.584737593583263,0.0
0.1481,2.807e-12,26.584737593583263,0.0
0.1481,3.562e-12,26.584737593583263,0.0
0.1481,4.52e-12,26.584737593583263,0.0
0.1481,5.736e-12,26.584737593583263,0.0
0.1481,7.279e-12,26.584737593583263,0.0
0.1481,9.237e-12,26.584737593583263,0.05194805194805195
0.1481,1.1721e-11,26.584737593583263,0.17182817182817184
0.1481,1.4874e-11,26.584737593583263,0.5384615384615384
0.1481,1.8874e-11,26.584737593583263,0.9270729270729271
0.1481,2.395e-11,26.584737593583263,1.0
0.1481,3.0392e-11,26.584737593583263,1.0
0.1481,3.8566e-11,26.584737593583263,1.0
0.1481,4.8939e-11,26.584737593583263,1.0
0.1481,6.2102e-11,26.584737593583263,1.0
0.1481,7.8805e-11,26.584737593583263,1.0
0.1481,1e-10,26.584737593583263,1.0
0.15,1e-13,25.323402281256687,0.0
0.15,1.27e-13,25.323402281256687,0.0
0.15,1.61e-13,25.323402281256687,0.0
0.15,2.04e-13,25.323402281256687,0.0
0.15,2.59e-13,25.323402281256687,0.0
0.15,3.29e-13,25.323402281256687,0.0
0.15,4.17e-13,25.323402281256687,0.0
0.15,5.3e-13,25.323402281256687,0.0
0.15,6.72e-13,25.323402281256687,0.0
0.15,8.53e-13,25.323402281256687,0.0
0.15,1.083e-12,25.323402281256687,0.0
0.15,1.374e-12,25.323402281256687,0.0
0.15,1.743e-12,25.323402281256687,0.0
0.15,2.212e-12,25.323402281256687,0.0
0.15,2.807e-12,25.323402281256687,0.0
0.15,3.562e-12,25.323402281256687,0.0
0.15,4.52e-12,25.323402281256687,0.0
0.15,5.736e-12,25.323402281256687,0.012987012987012988
0.15,7.279e-12,25.323402281256687,0.02197802197802198
0.15,9.237e-12,25.323402281256687,0.058941058941058944
0.15,1.1721e-11,25.323402281256687,0.15184815184815184
0.15,1.4874e-11,25.323402281256687,0.4925074925074925
0.15,1.8874e-11,25.323402281256687,0.8861138861138861
0.15,2.395e-11,25.323402281256687,1.0
0.15,3.0392e-11,25.323402281256687,1.0
0.15,3.8566e-11,25.323402281256687,1.0
0.15,4.8939e-11,25.323402281256687,1.0
0.15,6.2102e-11,25.323402281256687,1.0
0.15,7.8805e-11,25.323402281256687,1.0
0.15,1e-10,25.323402281256687,1.0
0.1537,1e-13,34.03563498428841,0.0
0.1537,1.27e-13,34.03563498428841,0.0
0.1537,1.61e-13,34.03563498428841,0.0
0.1537,2.04e-13,34.03563498428841,0.0
0.1537,2.59e-13,34.03563498428841,0.0
0.1537,3.29e-13,34.03563498428841,0.0
0.1537,4.17e-13,34.03563498428841,0.0
0.1537,5.3e-13,34.03563498428841,0.0
0.1537,6.72e-13,34.03563498428841,0.0
0.1537,8.53e-13,34.03563498428841,0.0
0.1537,1.083e-12,34.03563498428841,0.0
0.1537,1.374e-12,34.03563498428841,0.0
0.1537,1.743e-12,34.03563498428841,0.0
0.1537,2.212e-12,34.03563498428841,0.0
0.1537,2.807e-12,34.03563498428841,0.0
0.1537,3.562e-12,34.03563498428841,0.0
0.1537,4.52e-12,34.03563498428841,0.0
0.1537,5.736e-12,34.03563498428841,0.0
0.1537,7.279e-12,34.03563498428841,0.0
0.1537,9.237e-12,34.03563498428841,0.017982017982017984
0.1537,1.1721e-11,34.03563498428841,0.07292707292707293
0.1537,1.4874e-11,34.03563498428841,0.3776223776223776
0.1537,1.8874e-11,34.03563498428841,0.8561438561438561
0.1537,2.395e-11,34.03563498428841,1.0
0.1537,3.0392e-11,34.03563498428841,1.0
0.1537,3.8566e-11,34.03563498428841,1.0
0.1537,4.8939e-11,34.03563498428841,1.0
0.1537,6.2102e-11,34.03563498428841,1.0
0.1537,7.8805e-11,34.03563498428841,1.0
0.1537,1e-10,34.03563498428841,1.0
0.1571,1e-13,25.741652605559157,0.0
0.1571,1.27e-13,25.741652605559157,0.0
0.1571,1.61e-13,25.741652605559157,0.0
0.1571,2.04e-13,25.741652605559157,0.0
0.1571,2.59e-13,25.741652605559157,0.0
0.1571,3.29e-13,25.741652605559157,0.0
0.1571,4.17e-13,25.741652605559157,0.0
0.1571,5.3e-13,25.741652605559157,0.0
0.1571,6.72e-13,25.741652605559157,0.0
0.1571,8.53e-13,25.741652605559157,0.0
0.1571,1.083e-12,25.741652605559157,0.0
0.1571,1.374e-12,25.741652605559157,0.0
0.1571,1.743e-12,25.741652605559157,0.0
0.1571,2.212e-12,25.741652605559157,0.0
0.1571,2.807e-12,25.741652605559157,0.0
0.1571,3.562e-12,25.741652605559157,0.0
0.1571,4.52e-12,25.741652605559157,0.012987012987012988
0.1571,5.736e-12,25.741652605559157,0.0
0.1571,7.279e-12,25.741652605559157,0.022977022977022976
0.1571,9.237e-12,25.741652605559157,0.06393606393606394
0.1571,1.1721e-11,25.741652605559157,0.2047952047952048
0.1571,1.4874e-11,25.741652605559157,0.5814185814185814
0.1571,1.8874e-11,25.741652605559157,0.9460539460539461
0.1571,2.395e-11,25.741652605559157,1.0
0.1571,3.0392e-11,25.741652605559157,1.0
0.1571,3.8566e-11,25.741652605559157,1.0
0.1571,4.8939e-11,25.741652605559157,1.0
0.1571,6.2102e-11,25.741652605559157,1.0
0.1571,7.8805e-11,25.741652605559157,1.0
0.1571,1e-10,25.741652605559157,1.0
0.1595,1e-13,34.951984043697365,0.0
0.1595,1.27e-13,34.951984043697365,0.0
0.1595,1.61e-13,34.951984043697365,0.0
0.1595,2.04e-13,34.951984043697365,0.0
0.1595,2.59e-13,34.951984043697365,0.0
0.1595,3.29e-13,34.951984043697365,0.0
0.1595,4.17e-13,34.951984043697365,0.0
0.1595,5.3e-13,34.951984043697365,0.0
0.1595,6.72e-13,34.951984043697365,0.0
0.1595,8.53e-13,34.951984043697365,0.0
0.1595,1.083e-12,34.951984043697365,0.0
0.1595,1.374e-12,34.951984043697365,0.0
0.1595,1.743e-12,34.951984043697365,0.0
0.1595,2.212e-12,34.951984043697365,0.0
0.1595,2.807e-12,34.951984043697365,0.0
0.1595,3.562e-12,34.951984043697365,0.0
0.1595,4.52e-12,34.951984043697365,0.0
0.1595,5.736e-12,34.951984043697365,0.0
0.1595,7.279e-12,34.951984043697365,0.0
0.1595,9.237e-12,34.951984043697365,0.01098901098901099
0.1595,1.1721e-11,34.951984043697365,0.07992007992007992
0.1595,1.4874e-11,34.951984043697365,0.3866133866133866
0.1595,1.8874e-11,34.951984043697365,0.8541458541458542
0.1595,2.395e-11,34.951984043697365,1.0
0.1595,3.0392e-11,34.951984043697365,1.0
0.1595,3.8566e-11,34.951984043697365,1.0
0.1595,4.8939e-11,34.951984043697365,1.0
0.1595,6.2102e-11,34.951984043697365,1.0
0.1595,7.8805e-11,34.951984043697365,1.0
0.1595,1e-10,34.951984043697365,1.0
0.1654,1e-13,30.41411108811308,0.0
0.1654,1.27e-13,30.41411108811308,0.0
0.1654,1.61e-13,30.41411108811308,0.0
0.1654,2.04e-13,30.41411108811308,0.0
0.1654,2.59e-13,30.41411108811308,0.0
0.1654,3.29e-13,30.41411108811308,0.0
0.1654,4.17e-13,30.41411108811308,0.0
0.1654,5.3e-13,30.41411108811308,0.0
0.1654,6.72e-13,30.41411108811308,0.0
0.1654,8.53e-13,30.41411108811308,0.0
0.1654,1.083e-12,30.41411108811308,0.0
0.1654,1.374e-12,30.41411108811308,0.0
0.1654,1.743e-12,30.41411108811308,0.0
0.1654,2.212e-12,30.41411108811308,0.0
0.1654,2.807e-12,30.41411108811308,0.0
0.1654,3.562e-12,30.41411108811308,0.0
0.1654,4.52e-12,30.41411108811308,0.0
0.1654,5.736e-12,30.41411108811308,0.0
0.1654,7.279e-12,30.41411108811308,0.0
0.1654,9.237e-12,30.41411108811308,0.025974025974025976
0.1654,1.1721e-11,30.41411108811308,0.11188811188811189
0.1654,1.4874e-11,30.41411108811308,0.41358641358641357
0.1654,1.8874e-11,30.41411108811308,0.8941058941058941
0.1654,2.395e-11,30.41411108811308,1.0
0.1654,3.0392e-11,30.41411108811308,1.0
0.1654,3.8566e-11,30.41411108811308,1.0
0.1654,4.8939e-11,30.41411108811308,1.0
0.1654,6.2102e-11,30.41411108811308,1.0
0.1654,7.8805e-11,30.41411108811308,1.0
0.1654,1e-10,30.41411108811308,1.0
0.1717,1e-13,29.811796666535983,0.0
0.1717,1.27e-13,29.811796666535983,0.0
0.1717,1.61e-13,29.811796666535983,0.0
0.1717,2.04e-13,29.811796666535983,0.0
0.1717,2.59e-13,29.811796666535983,0.0
0.1717,3.29e-13,29.811796666535983,0.0
0.1717,4.17e-13,29.811796666535983,0.0
0.1717,5.3e-13,29.811796666535983,0.0
0.1717,6.72e-13,29.811796666535983,0.0
0.1717,8.53e-13,29.811796666535983,0.0
0.1717,1.083e-12,29.811796666535983,0.0
0.1717,1.374e-12,29.811796666535983,0.0
0.1717,1.743e-12,29.811796666535983,0.0
0.1717,2.212e-12,29.811796666535983,0.0
0.1717,2.807e-12,29.811796666535983,0.0
0.1717,3.562e-12,29.811796666535983,0.0
0.1717,4.52e-12,29.811796666535983,0.0
0.1717,5.736e-12,29.811796666535983,0.0
0.1717,7.279e-12,29.811796666535983,0.0
0.1717,9.237e-12,29.811796666535983,0.017982017982017984
0.1717,1.1721e-11,29.811796666535983,0.07392607392607392
0.1717,1.4874e-11,29.811796666535983,0.3036963036963037
0.1717,1.8874e-11,29.811796666535983,0.7822177822177823
0.1717,2.395e-11,29.811796666535983,0.989010989010989
0.1717,3.0392e-11,29.811796666535983,1.0
0.1717,3.8566e-11,29.811796666535983,1.0
0.1717,4.8939e-11,29.811796666535983,1.0
0.1717,6.2102e-11,29.811796666535983,1.0
0.1717,7.8805e-11,29.811796666535983,1.0
0.1717,1e-10,29.811796666535983,1.0
0.1781,1e-13,24.919250413578165,0.0
0.1781,1.27e-13,24.919250413578165,0.0
0.1781,1.61e-13,24.919250413578165,0.0
0.1781,2.04e-13,24.919250413578165,0.0
0.1781,2.59e-13,24.919250413578165,0.0
0.1781,3.29e-13,24.919250413578165,0.0
0.1781,4.17e-13,24.919250413578165,0.0
0.1781,5.3e-13,24.919250413578165,0.0
0.1781,6.72e-13,24.919250413578165,0.0
0.1781,8.53e-13,24.919250413578165,0.0
0.1781,1.083e-12,24.919250413578165,0.0
0.1781,1.374e-12,24.919250413578165,0.0
0.1781,1.743e-12,24.919250413578165,0.0
0.1781,2.212e-12,24.919250413578165,0.0
0.1781,2.807e-12,24.919250413578165,0.0
0.1781,3.562e-12,24.919250413578165,0.0
0.1781,4.52e-12,24.919250413578165,0.0
0.1781,5.736e-12,24.919250413578165,0.016983016983016984
0.1781,7.279e-12,24.919250413578165,0.0
0.1781,9.237e-12,24.919250413578165,0.029970029970029972
0.1781,1.1721e-11,24.919250413578165,0.058941058941058944
0.1781,1.4874e-11,24.919250413578165,0.1938061938061938
0.1781,1.8874e-11,24.919250413578165,0.6203796203796204
0.1781,2.395e-11,24.919250413578165,0.954045954045954
0.1781,3.0392e-11,24.919250413578165,1.0
0.1781,3.8566e-11,24.919250413578165,1.0
0.1781,4.8939e-11,24.919250413578165,1.0
0.1781,6.2102e-11,24.919250413578165,1.0
0.1781,7.8805e-11,24.919250413578165,1.0
0.1781,1e-10,24.919250413578165,1.0
0.1802,1e-13,29.248602198269204,0.0
0.1802,1.27e-13,29.248602198269204,0.0
0.1802,1.61e-13,29.248602198269204,0.0
0.1802,2.04e-13,29.248602198269204,0.0
0.1802,2.59e-13,29.248602198269204,0.0
0.1802,3.29e-13,29.248602198269204,0.0
0.1802,4.17e-13,29.248602198269204,0.0
0.1802,5.3e-13,29.248602198269204,0.0
0.1802,6.72e-13,29.248602198269204,0.0
0.1802,8.53e-13,29.248602198269204,0.0
0.1802,1.083e-12,29.248602198269204,0.0
0.1802,1.374e-12,29.248602198269204,0.0
0.1802,1.743e-12,29.248602198269204,0.0
0.1802,2.212e-12,29.248602198269204,0.0
0.1802,2.807e-12,29.248602198269204,0.0
0.1802,3.562e-12,29.248602198269204,0.0
0.1802,4.52e-12,29.248602198269204,0.0
0.1802,5.736e-12,29.248602198269204,0.0
0.1802,7.279e-12,29.248602198269204,0.0
0.1802,9.237e-12,29.248602198269204,0.012987012987012988
0.1802,1.1721e-11,29.248602198269204,0.01898101898101898
0.1802,1.4874e-11,29.248602198269204,0.04795204795204795
0.1802,1.8874e-11,29.248602198269204,0.22277722277722278
0.1802,2.395e-11,29.248602198269204,0.6413586413586414
0.1802,3.0392e-11,29.248602198269204,0.9690309690309691
0.1802,3.8566e-11,29.248602198269204,1.0
0.1802,4.8939e-11,29.248602198269204,1.0
0.1802,6.2102e-11,29.248602198269204,1.0
0.1802,7.8805e-11,29.248602198269204,1.0
0.1802,1e-10,29.248602198269204,1.0
0.1848,1e-13,35.25671243206728,0.0
0.1848,1.27e-13,35.25671243206728,0.0
0.1848,1.61e-13,35.25671243206728,0.0
0.1848,2.04e-13,35.25671243206728,0.0
0.1848,2.59e-13,35.25671243206728,0.0
0.1848,3.29e-13,35.25671243206728,0.0
0.1848,4.17e-13,35.25671243206728,0.0
0.1848,5.3e-13,35.25671243206728,0.0
0.1848,6.72e-13,35.25671243206728,0.0
0.1848,8.53e-13,35.25671243206728,0.0
0.1848,1.083e-12,35.25671243206728,0.0
0.1848,1.374e-12,35.25671243206728,0.0
0.1848,1.743e-12,35.25671243206728,0.0
0.1848,2.212e-12,35.25671243206728,0.0
0.1848,2.807e-12,35.25671243206728,0.0
0.1848,3.562e-12,35.25671243206728,0.0
0.1848,4.52e-12,35.25671243206728,0.0
0.1848,5.736e-12,35.25671243206728,0.0
0.1848,7.279e-12,35.25671243206728,0.0
0.1848,9.237e-12,35.25671243206728,0.0
0.1848,1.1721e-11,35.25671243206728,0.0
0.1848,1.4874e-11,35.25671243206728,0.0
0.1848,1.8874e-11,35.25671243206728,0.07492507492507493
0.1848,2.395e-11,35.25671243206728,0.35264735264735264
0.1848,3.0392e-11,35.25671243206728,0.8761238761238761
0.1848,3.8566e-11,35.25671243206728,1.0
0.1848,4.8939e-11,35.25671243206728,1.0
0.1848,6.2102e-11,35.25671243206728,1.0
0.1848,7.8805e-11,35.25671243206728,1.0
0.1848,1e-10,35.25671243206728,1.0
0.1855,1e-13,28.82256374648159,0.0
0.1855,1.27e-13,28.82256374648159,0.0
0.1855,1.61e-13,28.82256374648159,0.0
0.1855,2.04e-13,28.82256374648159,0.0
0.1855,2.59e-13,28.82256374648159,0.0
0.1855,3.29e-13,28.82256374648159,0.0
0.1855,4.17e-13,28.82256374648159,0.0
0.1855,5.3e-13,28.82256374648159,0.0
0.1855,6.72e-13,28.82256374648159,0.0
0.1855,8.53e-13,28.82256374648159,0.0
0.1855,1.083e-12,28.82256374648159,0.0
0.1855,1.374e-12,28.82256374648159,0.0
0.1855,1.743e-12,28.82256374648159,0.0
0.1855,2.212e-12,28.82256374648159,0.0
0.1855,2.807e-12,28.82256374648159,0.0
0.1855,3.562e-12,28.82256374648159,0.0
0.1855,4.52e-12,28.82256374648159,0.0
0.1855,5.736e-12,28.82256374648159,0.0
0.1855,7.279e-12,28.82256374648159,0.0
0.1855,9.237e-12,28.82256374648159,0.0
0.1855,1.1721e-11,28.82256374648159,0.0
0.1855,1.4874e-11,28.82256374648159,0.0
0.1855,1.8874e-11,28.82256374648159,0.016983016983016984
0.1855,2.395e-11,28.82256374648159,0.06893106893106893
0.1855,3.0392e-11,28.82256374648159,0.2597402597402597
0.1855,3.8566e-11,28.82256374648159,0.7122877122877123
0.1855,4.8939e-11,28.82256374648159,0.974025974025974
0.1855,6.2102e-11,28.82256374648159,1.0
0.1855,7.8805e-11,28.82256374648159,1.0
0.1855,1e-10,28.82256374648159,1.0
0.1917,1e-13,26.69162099365961,0.0
0.1917,1.27e-13,26.69162099365961,0.0
0.1917,1.61e-13,26.69162099365961,0.0
0.1917,2.04e-13,26.69162099365961,0.0
0.1917,2.59e-13,26.69162099365961,0.0
0.1917,3.29e-13,26.69162099365961,0.0
0.1917,4.17e-13,26.69162099365961,0.0
0.1917,5.3e-13,26.69162099365961,0.0
0.1917,6.72e-13,26.69162099365961,0.0
0.1917,8.53e-13,26.69162099365961,0.0
0.1917,1.083e-12,26.69162099365961,0.0
0.1917,1.374e-12,26.69162099365961,0.0
0.1917,1.743e-12,26.69162099365961,0.0
0.1917,2.212e-12,26.69162099365961,0.0
0.1917,2.807e-12,26.69162099365961,0.0
0.1917,3.562e-12,26.69162099365961,0.0
0.1917,4.52e-12,26.69162099365961,0.0
0.1917,5.736e-12,26.69162099365961,0.0
0.1917,7.279e-12,26.69162099365961,0.0
0.1917,9.237e-12,26.69162099365961,0.011988011988011988
0.1917,1.1721e-11,26.69162099365961,0.027972027972027972
0.1917,1.4874e-11,26.69162099365961,0.1108891108891109
0.1917,1.8874e-11,26.69162099365961,0.36363636363636365
0.1917,2.395e-11,26.69162099365961,0.7912087912087912
0.1917,3.0392e-11,26.69162099365961,1.0
0.1917,3.8566e-11,26.69162099365961,1.0
0.1917,4.8939e-11,26.69162099365961,1.0
0.1917,6.2102e-11,26.69162099365961,1.0
0.1917,7.8805e-11,26.69162099365961,1.0
0.1917,1e-10,26.69162099365961,1.0
0.1933,1e-13,26.527239079646183,0.0
0.1933,1.27e-13,26.527239079646183,0.0
0.1933,1.61e-13,26.527239079646183,0.0
0.1933,2.04e-13,26.527239079646183,0.0
0.1933,2.59e-13,26.527239079646183,0.0
0.1933,3.29e-13,26.527239079646183,0.0
0.1933,4.17e-13,26.527239079646183,0.0
0.1933,5.3e-13,26.527239079646183,0.0
0.1933,6.72e-13,26.527239079646183,0.0
0.1933,8.53e-13,26.527239079646183,0.0
0.1933,1.083e-12,26.527239079646183,0.0
0.1933,1.374e-12,26.527239079646183,0.0
0.1933,1.743e-12,26.527239079646183,0.0
0.1933,2.212e-12,26.527239079646183,0.0
0.1933,2.807e-12,26.527239079646183,0.0
0.1933,3.562e-12,26.527239079646183,0.0
0.1933,4.52e-12,26.527239079646183,0.0
0.1933,5.736e-12,26.527239079646183,0.0
0.1933,7.279e-12,26.527239079646183,0.0
0.1933,9.237e-12,26.527239079646183,0.015984015984015984
0.1933,1.1721e-11,26.527239079646183,0.03696303696303696
0.1933,1.4874e-11,26.527239079646183,0.12987012987012986
0.1933,1.8874e-11,26.527239079646183,0.42657342657342656
0.1933,2.395e-11,26.527239079646183,0.8501498501498501
0.1933,3.0392e-11,26.527239079646183,1.0
0.1933,3.8566e-11,26.527239079646183,1.0
0.1933,4.8939e-11,26.527239079646183,1.0
0.1933,6.2102e-11,26.527239079646183,1.0
0.1933,7.8805e-11,26.527239079646183,1.0
0.1933,1e-10,26.527239079646183,1.0
0.1989,1e-13,35.080706135897756,0.0
0.1989,1.27e-13,35.080706135897756,0.0
0.1989,1.61e-13,35.080706135897756,0.0
0.1989,2.04e-13,35.080706135897756,0.0
0.1989,2.59e-13,35.080706135897756,0.0
0.1989,3.29e-13,35.080706135897756,0.0
0.1989,4.17e-13,35.080706135897756,0.0
0.1989,5.3e-13,35.080706135897756,0.0
0.1989,6.72e-13,35.080706135897756,0.0
0.1989,8.53e-13,35.080706135897756,0.0
0.1989,1.083e-12,35.080706135897756,0.0
